S444	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	TRAUMATISMO DE NERVIOS A NIVEL DEL HOMBRO Y DEL BRAZO
S445	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	TRAUMATISMO DE NERVIOS A NIVEL DEL HOMBRO Y DEL BRAZO
S447	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	TRAUMATISMO DE NERVIOS A NIVEL DEL HOMBRO Y DEL BRAZO
L700	ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTANEO (L00-L99)	ACNE
L701	ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTANEO (L00-L99)	ACNE
L702	ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTANEO (L00-L99)	ACNE
L703	ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTANEO (L00-L99)	ACNE
L704	ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTANEO (L00-L99)	ACNE
L705	ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTANEO (L00-L99)	ACNE
L708	ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTANEO (L00-L99)	ACNE
S448	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	TRAUMATISMO DE NERVIOS A NIVEL DEL HOMBRO Y DEL BRAZO
S449	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	TRAUMATISMO DE NERVIOS A NIVEL DEL HOMBRO Y DEL BRAZO
S450	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	TRAUMATISMO DE VASOS SANGUINEOS A NIVEL DEL HOMBRO Y DEL BRAZO
S451	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	TRAUMATISMO DE VASOS SANGUINEOS A NIVEL DEL HOMBRO Y DEL BRAZO
S452	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	TRAUMATISMO DE VASOS SANGUINEOS A NIVEL DEL HOMBRO Y DEL BRAZO
C488	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO DEL PERITONEO Y RETROPERITONEO
C490	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO OTROS TEJIDOS CONJUNTIVOS Y DE TEJIDOS BLANDOS
C491	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO OTROS TEJIDOS CONJUNTIVOS Y DE TEJIDOS BLANDOS
C492	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO OTROS TEJIDOS CONJUNTIVOS Y DE TEJIDOS BLANDOS
C493	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO OTROS TEJIDOS CONJUNTIVOS Y DE TEJIDOS BLANDOS
C494	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO OTROS TEJIDOS CONJUNTIVOS Y DE TEJIDOS BLANDOS
S453	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	TRAUMATISMO DE VASOS SANGUINEOS A NIVEL DEL HOMBRO Y DEL BRAZO
S457	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	TRAUMATISMO DE VASOS SANGUINEOS A NIVEL DEL HOMBRO Y DEL BRAZO
S458	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	TRAUMATISMO DE VASOS SANGUINEOS A NIVEL DEL HOMBRO Y DEL BRAZO
S459	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	TRAUMATISMO DE VASOS SANGUINEOS A NIVEL DEL HOMBRO Y DEL BRAZO
S460	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	TRAUMATISMO TENDON Y MUSCULO A NIVEL DEL HOMBRO Y DEL BRAZO
C495	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO OTROS TEJIDOS CONJUNTIVOS Y DE TEJIDOS BLANDOS
C496	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO OTROS TEJIDOS CONJUNTIVOS Y DE TEJIDOS BLANDOS
C498	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO OTROS TEJIDOS CONJUNTIVOS Y DE TEJIDOS BLANDOS
C499	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO OTROS TEJIDOS CONJUNTIVOS Y DE TEJIDOS BLANDOS
C500	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO DE LA MAMA
C501	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO DE LA MAMA
C502	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO DE LA MAMA
W099	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	CAIDA QUE IMPLICA EQUIPOS PARA JUEGOS INFANTILES
W100	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	CAIDA EN O DESDE ESCALERA Y ESCALONES
W101	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	CAIDA EN O DESDE ESCALERA Y ESCALONES
W102	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	CAIDA EN O DESDE ESCALERA Y ESCALONES
W103	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	CAIDA EN O DESDE ESCALERA Y ESCALONES
W104	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	CAIDA EN O DESDE ESCALERA Y ESCALONES
C503	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO DE LA MAMA
C504	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO DE LA MAMA
C505	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO DE LA MAMA
C506	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO DE LA MAMA
C508	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO DE LA MAMA
C509	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO DE LA MAMA
C510	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO DE LA VULVA
B169	CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)	HEPATITIS AGUDA TIPO B
B170	INFECCION (SUPERINFECCION) AGUDA POR AGENTE DELTA EN LA HEPATITIS B CRONICA	OTRAS HEPATITIS VIRALES AGUDAS
B171	CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)	OTRAS HEPATITIS VIRALES AGUDAS
B172	CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)	OTRAS HEPATITIS VIRALES AGUDAS
B178	CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)	OTRAS HEPATITIS VIRALES AGUDAS
B179	CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)	OTRAS HEPATITIS VIRALES AGUDAS
W105	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	CAIDA EN O DESDE ESCALERA Y ESCALONES
W106	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	CAIDA EN O DESDE ESCALERA Y ESCALONES
W107	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	CAIDA EN O DESDE ESCALERA Y ESCALONES
W108	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	CAIDA EN O DESDE ESCALERA Y ESCALONES
W109	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	CAIDA EN O DESDE ESCALERA Y ESCALONES
W110	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	CAIDA EN O DESDE ESCALERAS MANUALES
W111	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	CAIDA EN O DESDE ESCALERAS MANUALES
W112	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	CAIDA EN O DESDE ESCALERAS MANUALES
W113	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	CAIDA EN O DESDE ESCALERAS MANUALES
W114	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	CAIDA EN O DESDE ESCALERAS MANUALES
W115	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	CAIDA EN O DESDE ESCALERAS MANUALES
W116	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	CAIDA EN O DESDE ESCALERAS MANUALES
C511	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO DE LA VULVA
C512	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO DE LA VULVA
C518	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO DE LA VULVA
C519	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO DE LA VULVA
C52X	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO DE LA VAGINA
C530	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO DEL CUELLO DEL UTERO
C531	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO DEL CUELLO DEL UTERO
S461	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	TRAUMATISMO TENDON Y MUSCULO A NIVEL DEL HOMBRO Y DEL BRAZO
S462	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	TRAUMATISMO TENDON Y MUSCULO A NIVEL DEL HOMBRO Y DEL BRAZO
S463	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	TRAUMATISMO TENDON Y MUSCULO A NIVEL DEL HOMBRO Y DEL BRAZO
S467	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	TRAUMATISMO TENDON Y MUSCULO A NIVEL DEL HOMBRO Y DEL BRAZO
S468	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	TRAUMATISMO TENDON Y MUSCULO A NIVEL DEL HOMBRO Y DEL BRAZO
Q324	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	MALFORMACIONES CONGENITAS DE LA TRAQUEA Y DE LOS BRONQUIOS
Q330	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	MALFORMACIONES CONGENITAS DEL PULMON
Q331	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	MALFORMACIONES CONGENITAS DEL PULMON
Q332	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	MALFORMACIONES CONGENITAS DEL PULMON
Q333	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	MALFORMACIONES CONGENITAS DEL PULMON
Q334	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	MALFORMACIONES CONGENITAS DEL PULMON
Y474	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	EFECTOS ADVERSOS DE DROGAS SEDANTES, HIPNOTICAS Y ANSIOLITICAS
Y475	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	EFECTOS ADVERSOS DE DROGAS SEDANTES, HIPNOTICAS Y ANSIOLITICAS
Y478	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	EFECTOS ADVERSOS DE DROGAS SEDANTES, HIPNOTICAS Y ANSIOLITICAS
Y479	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	EFECTOS ADVERSOS DE DROGAS SEDANTES, HIPNOTICAS Y ANSIOLITICAS
Y480	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	EFECTOS ADVERSOS DE GASES ANESTESICOS Y TERAPEUTICOS
Y481	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	EFECTOS ADVERSOS DE GASES ANESTESICOS Y TERAPEUTICOS
Q335	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	MALFORMACIONES CONGENITAS DEL PULMON
Q336	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	MALFORMACIONES CONGENITAS DEL PULMON
Q338	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	MALFORMACIONES CONGENITAS DEL PULMON
Q339	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	MALFORMACIONES CONGENITAS DEL PULMON
Q340	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	OTRAS MALFORMACIONES CONGENITAS DEL SISTEMA RESPIRATORIO
Q341	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	OTRAS MALFORMACIONES CONGENITAS DEL SISTEMA RESPIRATORIO
O056	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	OTRO ABORTO
O057	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	OTRO ABORTO
O058	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	OTRO ABORTO
O059	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	OTRO ABORTO
O060	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	ABORTO NO ESPECIFICADO
O061	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	ABORTO NO ESPECIFICADO
O062	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	ABORTO NO ESPECIFICADO
E018	ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS (E00-E90)	TRASTORNOS TIROIDEOS VINCULADOS A DEFICIENCIA DE YODO Y AFECCIONES RELACIONADAS
E02X	ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS (E00-E90)	HIPOTIROIDISMO SUBCLINICO POR DEFICIENCIA DE YODO
E030	ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS (E00-E90)	OTROS HIPOTIROIDISMOS
E031	ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS (E00-E90)	OTROS HIPOTIROIDISMOS
E032	ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS (E00-E90)	OTROS HIPOTIROIDISMOS
E033	ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS (E00-E90)	OTROS HIPOTIROIDISMOS
E034	ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS (E00-E90)	OTROS HIPOTIROIDISMOS
E035	ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS (E00-E90)	OTROS HIPOTIROIDISMOS
E038	ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS (E00-E90)	OTROS HIPOTIROIDISMOS
E039	ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS (E00-E90)	OTROS HIPOTIROIDISMOS
E040	ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS (E00-E90)	OTROS BOCIOS NO TOXICOS
E041	ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS (E00-E90)	OTROS BOCIOS NO TOXICOS
C538	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO DEL CUELLO DEL UTERO
C539	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO DEL CUELLO DEL UTERO
C540	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO DEL CUERPO DEL UTERO
C541	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO DEL CUERPO DEL UTERO
C542	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO DEL CUERPO DEL UTERO
C543	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO DEL CUERPO DEL UTERO
C548	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR MALIGNO DEL CUERPO DEL UTERO
O063	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	ABORTO NO ESPECIFICADO
O064	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	ABORTO NO ESPECIFICADO
O065	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	ABORTO NO ESPECIFICADO
O066	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	ABORTO NO ESPECIFICADO
O067	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	ABORTO NO ESPECIFICADO
O068	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	ABORTO NO ESPECIFICADO
O069	EMBARAZO, PARTO Y PUERPERIO (O00-O99)	ABORTO NO ESPECIFICADO
H331	ENFERMEDADES DEL OJO Y SUS ANEXOS (H00-H59)	DESPRENDIMIENTO Y DESGARRO DE LA RETINA
H332	ENFERMEDADES DEL OJO Y SUS ANEXOS (H00-H59)	DESPRENDIMIENTO Y DESGARRO DE LA RETINA
H333	ENFERMEDADES DEL OJO Y SUS ANEXOS (H00-H59)	DESPRENDIMIENTO Y DESGARRO DE LA RETINA
H334	ENFERMEDADES DEL OJO Y SUS ANEXOS (H00-H59)	DESPRENDIMIENTO Y DESGARRO DE LA RETINA
H335	ENFERMEDADES DEL OJO Y SUS ANEXOS (H00-H59)	DESPRENDIMIENTO Y DESGARRO DE LA RETINA
H340	ENFERMEDADES DEL OJO Y SUS ANEXOS (H00-H59)	OCLUSION VASCULAR DE LA RETINA
W117	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	CAIDA EN O DESDE ESCALERAS MANUALES
W118	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	CAIDA EN O DESDE ESCALERAS MANUALES
W119	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	CAIDA EN O DESDE ESCALERAS MANUALES
W120	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	CAIDA EN O DESDE ANDAMIO
W121	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	CAIDA EN O DESDE ANDAMIO
W122	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	CAIDA EN O DESDE ANDAMIO
Q932	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	MONOSOMIAS Y SUPRESIONES DE LOS AUTOSOMAS, NO CLASIFICADAS EN OTRA PARTE
Q933	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	MONOSOMIAS Y SUPRESIONES DE LOS AUTOSOMAS, NO CLASIFICADAS EN OTRA PARTE
Q934	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	MONOSOMIAS Y SUPRESIONES DE LOS AUTOSOMAS, NO CLASIFICADAS EN OTRA PARTE
Q935	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	MONOSOMIAS Y SUPRESIONES DE LOS AUTOSOMAS, NO CLASIFICADAS EN OTRA PARTE
Q936	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	MONOSOMIAS Y SUPRESIONES DE LOS AUTOSOMAS, NO CLASIFICADAS EN OTRA PARTE
V523	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS
V524	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS
V525	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS
V526	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS
V527	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE MOTOR DE DOS O TRES RUEDAS
Q348	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	OTRAS MALFORMACIONES CONGENITAS DEL SISTEMA RESPIRATORIO
Q349	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	OTRAS MALFORMACIONES CONGENITAS DEL SISTEMA RESPIRATORIO
Q351	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	FISURA DEL PALADAR
Q353	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	FISURA DEL PALADAR
Q355	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	FISURA DEL PALADAR
Q357	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	FISURA DEL PALADAR
L709	ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTANEO (L00-L99)	ACNE
L710	ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTANEO (L00-L99)	ROSACEA
L711	ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTANEO (L00-L99)	ROSACEA
L718	ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTANEO (L00-L99)	ROSACEA
L719	ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTANEO (L00-L99)	ROSACEA
L720	ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTANEO (L00-L99)	QUISTE FOLICULAR DE LA PIEL Y DEL TEJIDO SUBCUTANEO
L721	ENFERMEDADES DE LA PIEL Y DEL TEJIDO SUBCUTANEO (L00-L99)	QUISTE FOLICULAR DE LA PIEL Y DEL TEJIDO SUBCUTANEO
X456	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A ALCOHOL
X457	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A ALCOHOL
X458	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A ALCOHOL
X459	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A ALCOHOL
X460	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES
X461	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES
B180	CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)	HEPATITIS VIRAL CRONICA
B181	CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)	HEPATITIS VIRAL CRONICA
B182	CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)	HEPATITIS VIRAL CRONICA
B188	CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)	HEPATITIS VIRAL CRONICA
B189	CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)	HEPATITIS VIRAL CRONICA
B190	CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)	HEPATITIS VIRAL SIN OTRA ESPECIFICACION
Q937	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	MONOSOMIAS Y SUPRESIONES DE LOS AUTOSOMAS, NO CLASIFICADAS EN OTRA PARTE
Q938	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	MONOSOMIAS Y SUPRESIONES DE LOS AUTOSOMAS, NO CLASIFICADAS EN OTRA PARTE
Q939	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	MONOSOMIAS Y SUPRESIONES DE LOS AUTOSOMAS, NO CLASIFICADAS EN OTRA PARTE
Q950	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	REORDENAMIENTOS EQUILIBRADOS Y MARCADORES ESTRUCTURALES, NO CLASIFICADAS EN OTRA PARTE
Q951	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	REORDENAMIENTOS EQUILIBRADOS Y MARCADORES ESTRUCTURALES, NO CLASIFICADAS EN OTRA PARTE
X462	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES
